instance_id,design,quality_class,center_x_mm,center_y_mm,center_z_mm,scale_mm
T40ID50P0_00351,T40ID50,P0,-0.0065,0.0144,-0.0019,52.7529
T40ID50P0_00352,T40ID50,P0,-0.0042,0.0248,-0.0040,52.7637
T40ID50P0_00353,T40ID50,P0,0.0124,-0.0098,-0.0021,52.7574
T40ID50P0_00354,T40ID50,P0,-0.0171,0.0152,-0.0041,52.7688
T40ID50P0_00355,T40ID50,P0,-0.0316,-0.0311,-0.0073,52.7809
T40ID50P0_00356,T40ID50,P0,-0.0546,0.0273,-0.0083,52.8042
T40ID50P0_00357,T40ID50,P0,0.0809,0.0368,-0.0101,52.8357
T40ID50P0_00358,T40ID50,P0,0.0331,0.0131,-0.0048,52.7785
T40ID50P0_00359,T40ID50,P0,0.0313,0.0206,-0.0044,52.7724
T40ID50P0_00360,T40ID50,P0,0.0154,-0.0381,-0.0060,52.7805
T40ID50P0_00361,T40ID50,P0,-0.0010,-0.0352,-0.0040,52.7685
T40ID50P0_00362,T40ID50,P0,0.0105,0.0049,-0.0018,52.7435
T40ID50P0_00363,T40ID50,P0,-0.0015,0.0101,-0.0019,52.7436
T40ID50P0_00364,T40ID50,P0,-0.0154,-0.0019,-0.0017,52.7538
T40ID50P0_00365,T40ID50,P0,-0.0180,0.0315,-0.0060,52.7678
T40ID50P0_00366,T40ID50,P0,0.0026,-0.0115,-0.0019,52.7497
T40ID50P0_00367,T40ID50,P0,0.0055,-0.0307,-0.0035,52.7662
T40ID50P0_00368,T40ID50,P0,0.0041,-0.0112,-0.0013,52.7510
T40ID50P0_00369,T40ID50,P0,0.0555,-0.0048,-0.0085,52.7998
T40ID50P0_00370,T40ID50,P0,0.0179,0.0268,-0.0045,52.7704
T40ID50P0_00371,T40ID50,P0,-0.0056,0.0286,-0.0042,52.7712
T40ID50P0_00372,T40ID50,P0,-0.0623,0.0316,-0.0090,52.8044
T40ID50P0_00373,T40ID50,P0,0.0233,-0.0485,-0.0078,52.7875
T40ID50P0_00374,T40ID50,P0,0.0473,-0.0039,-0.0068,52.7839
T40ID50P0_00375,T40ID50,P0,-0.0058,0.0141,-0.0018,52.7456
T40ID50P0_00376,T40ID50,P0,-0.0287,-0.0110,-0.0054,52.7663
T40ID50P0_00377,T40ID50,P0,0.0415,0.0058,-0.0057,52.7824
T40ID50P0_00378,T40ID50,P0,0.0021,0.0179,-0.0025,52.7567
T40ID50P0_00379,T40ID50,P0,-0.0163,0.0299,-0.0045,52.7676
T40ID50P0_00380,T40ID50,P0,-0.0074,-0.0079,-0.0017,52.7359
T40ID50P0_00381,T40ID50,P0,-0.0010,0.0239,-0.0044,52.7600
T40ID50P0_00382,T40ID50,P0,0.0183,-0.0037,-0.0020,52.7551
T40ID50P0_00383,T40ID50,P0,-0.0108,0.0062,-0.0015,52.7490
T40ID50P0_00384,T40ID50,P0,-0.0334,0.0284,-0.0056,52.7854
T40ID50P0_00385,T40ID50,P0,0.0740,-0.0604,-0.0115,52.8333
T40ID50P0_00386,T40ID50,P0,0.0283,-0.0082,-0.0036,52.7724
T40ID50P0_00387,T40ID50,P0,-0.0252,0.0169,-0.0043,52.7747
T40ID50P0_00388,T40ID50,P0,-0.0822,-0.0186,-0.0109,52.8154
T40ID50P0_00389,T40ID50,P0,-0.0342,-0.0076,-0.0042,52.7737
T40ID50P0_00390,T40ID50,P0,-0.0413,0.0355,-0.0070,52.7904
T40ID50P0_00391,T40ID50,P0,-0.0078,0.0155,-0.0027,52.7531
T40ID50P0_00392,T40ID50,P0,0.0201,-0.0881,-0.0113,52.8208
T40ID50P0_00393,T40ID50,P0,0.0038,0.0210,-0.0031,52.7556
T40ID50P0_00394,T40ID50,P0,0.0726,0.0219,-0.0094,52.8101
T40ID50P0_00395,T40ID50,P0,-0.0181,0.0663,-0.0077,52.8008
T40ID50P0_00396,T40ID50,P0,-0.0161,0.0627,-0.0092,52.7954
T40ID50P0_00397,T40ID50,P0,0.0204,0.0442,-0.0070,52.7924
T40ID50P0_00398,T40ID50,P0,-0.0343,0.0154,-0.0044,52.7782
T40ID50P0_00399,T40ID50,P0,-0.0180,-0.0101,-0.0023,52.7574
T40ID50P0_00400,T40ID50,P0,-0.0690,0.0177,-0.0080,52.8085
T40ID50P0_00401,T40ID50,P0,-0.0307,0.0231,-0.0046,52.7774
T40ID50P0_00402,T40ID50,P0,-0.0723,-0.0039,-0.0098,52.8077
T40ID50P0_00403,T40ID50,P0,0.0661,-0.0079,-0.0096,52.8161
T40ID50P0_00404,T40ID50,P0,-0.0070,0.0121,-0.0017,52.7590
T40ID50P0_00405,T40ID50,P0,0.0072,-0.0453,-0.0054,52.7772
T40ID50P0_00406,T40ID50,P0,-0.0039,-0.0130,-0.0025,52.7448
T40ID50P0_00407,T40ID50,P0,0.0468,-0.0155,-0.0070,52.7875
T40ID50P0_00408,T40ID50,P0,0.0024,0.0142,-0.0024,52.7486
T40ID50P0_00409,T40ID50,P0,0.0257,0.0331,-0.0063,52.7785
T40ID50P0_00410,T40ID50,P0,0.0206,0.0072,-0.0031,52.7598
T40ID50P0_00411,T40ID50,P0,-0.0142,-0.0003,-0.0018,52.7547
T40ID50P0_00412,T40ID50,P0,-0.0099,-0.0086,-0.0017,52.7507
T40ID50P0_00413,T40ID50,P0,0.0079,0.0657,-0.0089,52.8097
T40ID50P0_00414,T40ID50,P0,0.0103,-0.0325,-0.0040,52.7709
T40ID50P0_00415,T40ID50,P0,0.0406,-0.0339,-0.0062,52.7838
T40ID50P0_00416,T40ID50,P0,-0.0226,0.0049,-0.0027,52.7567
T40ID50P0_00417,T40ID50,P0,0.0287,0.0199,-0.0053,52.7776
T40ID50P0_00418,T40ID50,P0,-0.0037,-0.0117,-0.0017,52.7536
T40ID50P0_00419,T40ID50,P0,-0.0076,-0.0116,-0.0025,52.7516
T40ID50P0_00420,T40ID50,P0,0.0254,-0.0057,-0.0037,52.7717
T40ID50P0_00421,T40ID50,P0,0.0413,-0.0023,-0.0067,52.7817
T40ID50P0_00422,T40ID50,P0,0.0175,0.0090,-0.0022,52.7647
T40ID50P0_00423,T40ID50,P0,-0.0382,-0.0365,-0.0088,52.7892
T40ID50P0_00424,T40ID50,P0,0.0582,-0.0129,-0.0076,52.7972
T40ID50P0_00425,T40ID50,P0,-0.0099,0.0102,-0.0019,52.7519
T40ID50P0_00426,T40ID50,P0,-0.0243,-0.0144,-0.0030,52.7715
T40ID50P0_00427,T40ID50,P0,-0.0083,-0.0380,-0.0059,52.7855
T40ID50P0_00428,T40ID50,P0,0.0135,0.0058,-0.0024,52.7566
T40ID50P0_00429,T40ID50,P0,-0.0182,-0.0067,-0.0029,52.7546
T40ID50P0_00430,T40ID50,P0,-0.0074,-0.0073,-0.0018,52.7496
T40ID50P0_00431,T40ID50,P0,0.0009,0.0251,-0.0032,52.7700
T40ID50P0_00432,T40ID50,P0,-0.0365,-0.0006,-0.0052,52.7751
T40ID50P0_00433,T40ID50,P0,0.0123,-0.0093,-0.0023,52.7472
T40ID50P0_00434,T40ID50,P0,0.0155,-0.0093,-0.0027,52.7583
T40ID50P0_00435,T40ID50,P0,-0.0094,-0.0063,-0.0020,52.7509
T40ID50P0_00436,T40ID50,P0,0.0139,0.0220,-0.0045,52.7609
T40ID50P0_00437,T40ID50,P0,-0.0429,-0.0099,-0.0074,52.7855
T40ID50P0_00438,T40ID50,P0,0.0258,0.0571,-0.0077,52.7962
T40ID50P0_00439,T40ID50,P0,0.0160,0.0709,-0.0083,52.8091
T40ID50P0_00440,T40ID50,P0,-0.0151,0.0164,-0.0027,52.7645
T40ID50P0_00441,T40ID50,P0,-0.0539,-0.0198,-0.0078,52.7930
T40ID50P0_00442,T40ID50,P0,-0.0605,-0.0293,-0.0077,52.8050
T40ID50P0_00443,T40ID50,P0,0.0058,0.0147,-0.0017,52.7495
T40ID50P0_00444,T40ID50,P0,0.0809,0.0184,-0.0121,52.8230
T40ID50P0_00445,T40ID50,P0,0.0362,-0.0317,-0.0064,52.7883
T40ID50P0_00446,T40ID50,P0,-0.0087,-0.0195,-0.0023,52.7632
T40ID50P0_00447,T40ID50,P0,0.0105,0.0434,-0.0053,52.7882
T40ID50P0_00448,T40ID50,P0,-0.0487,-0.0639,-0.0111,52.8196
T40ID50P0_00449,T40ID50,P0,0.0170,0.0001,-0.0028,52.7626
T40ID50P0_00450,T40ID50,P0,-0.0678,-0.0452,-0.0123,52.8264
T40ID50P0_00451,T40ID50,P0,-0.0421,-0.0083,-0.0062,52.7817
T40ID50P0_00452,T40ID50,P0,0.0687,-0.0566,-0.0117,52.8303
T40ID50P0_00453,T40ID50,P0,-0.0373,0.0649,-0.0093,52.8170
T40ID50P0_00454,T40ID50,P0,0.0147,0.0283,-0.0050,52.7709
T40ID50P0_00455,T40ID50,P0,-0.0185,0.0323,-0.0043,52.7720
T40ID50P0_00456,T40ID50,P0,0.0095,-0.0025,-0.0015,52.7523
T40ID50P0_00457,T40ID50,P0,0.0195,0.0409,-0.0071,52.7878
T40ID50P0_00458,T40ID50,P0,-0.0281,-0.0476,-0.0093,52.7916
T40ID50P0_00459,T40ID50,P0,0.0035,0.0564,-0.0067,52.7894
T40ID50P0_00460,T40ID50,P0,0.0131,-0.0169,-0.0032,52.7662
T40ID50P0_00461,T40ID50,P0,0.0501,0.0639,-0.0095,52.8165
T40ID50P0_00462,T40ID50,P0,-0.0109,-0.0091,-0.0025,52.7512
T40ID50P0_00463,T40ID50,P0,0.0568,0.0519,-0.0091,52.8186
T40ID50P0_00464,T40ID50,P0,-0.0314,0.0382,-0.0073,52.7847
T40ID50P0_00465,T40ID50,P0,0.0233,-0.0331,-0.0051,52.7830
T40ID50P0_00466,T40ID50,P0,0.0220,-0.0052,-0.0033,52.7566
T40ID50P0_00467,T40ID50,P0,0.0038,0.0165,-0.0019,52.7547
T40ID50P0_00468,T40ID50,P0,0.0198,-0.0025,-0.0027,52.7578
T40ID50P0_00469,T40ID50,P0,-0.0207,-0.0193,-0.0051,52.7645
T40ID50P0_00470,T40ID50,P0,0.0158,0.0478,-0.0088,52.7883
T40ID50P0_00471,T40ID50,P0,0.0083,-0.0509,-0.0061,52.7880
T40ID50P0_00472,T40ID50,P0,-0.0170,0.0156,-0.0036,52.7583
T40ID50P0_00473,T40ID50,P0,-0.0150,-0.0311,-0.0055,52.7713
T40ID50P0_00474,T40ID50,P0,-0.0172,-0.0078,-0.0021,52.7620
T40ID50P0_00475,T40ID50,P0,0.0089,0.0655,-0.0093,52.8051
T40ID50P0_00476,T40ID50,P0,0.0080,-0.0090,-0.0016,52.7504
T40ID50P0_00477,T40ID50,P0,-0.0031,-0.0116,-0.0015,52.7518
T40ID50P0_00478,T40ID50,P0,-0.0051,0.0098,-0.0016,52.7485
T40ID50P0_00479,T40ID50,P0,0.0063,0.0138,-0.0018,52.7563
T40ID50P0_00480,T40ID50,P0,-0.0399,-0.0757,-0.0108,52.8227
T40ID50P0_00481,T40ID50,P0,0.0004,0.0114,-0.0016,52.7470
T40ID50P0_00482,T40ID50,P0,-0.0829,0.0234,-0.0107,52.8226
T40ID50P0_00483,T40ID50,P0,0.0062,-0.0338,-0.0055,52.7712
T40ID50P0_00484,T40ID50,P0,-0.0395,-0.0322,-0.0063,52.7865
T40ID50P0_00485,T40ID50,P0,0.0241,0.0288,-0.0047,52.7765
T40ID50P0_00486,T40ID50,P0,0.0024,0.0409,-0.0048,52.7772
T40ID50P0_00487,T40ID50,P0,-0.0170,-0.0680,-0.0087,52.8017
T40ID50P0_00488,T40ID50,P0,-0.0083,-0.0107,-0.0016,52.7523
T40ID50P0_00489,T40ID50,P0,0.0485,0.0256,-0.0065,52.7934
T40ID50P0_00490,T40ID50,P0,-0.0231,0.0088,-0.0031,52.7666
T40ID50P0_00491,T40ID50,P0,0.0487,0.0004,-0.0084,52.7824
T40ID50P0_00492,T40ID50,P0,0.0215,-0.0007,-0.0024,52.7539
T40ID50P0_00493,T40ID50,P0,0.0201,-0.0557,-0.0102,52.7996
T40ID50P0_00494,T40ID50,P0,0.0081,-0.0440,-0.0050,52.7805
T40ID50P0_00495,T40ID50,P0,-0.0089,-0.0473,-0.0080,52.7903
T40ID50P0_00496,T40ID50,P0,0.0126,0.0230,-0.0037,52.7686
T40ID50P0_00497,T40ID50,P0,-0.0207,0.0308,-0.0056,52.7717
T40ID50P0_00498,T40ID50,P0,-0.0120,-0.0835,-0.0097,52.8181
T40ID50P0_00499,T40ID50,P0,-0.0320,0.0035,-0.0052,52.7734
T40ID50P0_00500,T40ID50,P0,-0.0062,-0.0097,-0.0013,52.7492
T40ID50R0_00001,T40ID50,R0,0.0095,0.1385,0.0000,52.8734
T40ID50R0_00002,T40ID50,R0,0.0074,0.1185,0.0000,52.8610
T40ID50R0_00003,T40ID50,R0,0.0069,0.1127,0.0000,52.8467
T40ID50R0_00004,T40ID50,R0,0.0070,0.1160,0.0000,52.8525
T40ID50R0_00005,T40ID50,R0,0.0097,0.1417,0.0000,52.8782
T40ID50R0_00006,T40ID50,R0,0.0112,0.1555,0.0000,52.8905
T40ID50R0_00007,T40ID50,R0,0.0093,0.1394,0.0000,52.8736
T40ID50R0_00008,T40ID50,R0,0.0065,0.1093,0.0000,52.8506
T40ID50R0_00009,T40ID50,R0,0.0100,0.1440,0.0000,52.8828
T40ID50R0_00010,T40ID50,R0,0.0088,0.1330,0.0000,52.8629
T40ID50R0_00011,T40ID50,R0,0.0079,0.1242,0.0000,52.8609
T40ID50R0_00012,T40ID50,R0,0.0095,0.1398,0.0000,52.8744
T40ID50R0_00013,T40ID50,R0,0.0091,0.1359,0.0000,52.8788
T40ID50R0_00014,T40ID50,R0,0.0100,0.1440,0.0000,52.8774
T40ID50R0_00015,T40ID50,R0,0.0106,0.1501,0.0000,52.8873
T40ID50R0_00016,T40ID50,R0,0.0102,0.1480,0.0000,52.8875
T40ID50R0_00017,T40ID50,R0,0.0079,0.1250,0.0000,52.8692
T40ID50R0_00018,T40ID50,R0,0.0085,0.1313,0.0000,52.8672
T40ID50R0_00019,T40ID50,R0,0.0096,0.1392,0.0000,52.8755
T40ID50R0_00020,T40ID50,R0,0.0117,0.1610,0.0000,52.8913
T40ID50R0_00021,T40ID50,R0,0.0085,0.1308,0.0000,52.8647
T40ID50R0_00022,T40ID50,R0,0.0088,0.1318,0.0000,52.8658
T40ID50R0_00023,T40ID50,R0,0.0089,0.1330,0.0000,52.8675
T40ID50R0_00024,T40ID50,R0,0.0060,0.1024,0.0000,52.8386
T40ID50R0_00025,T40ID50,R0,0.0111,0.1551,0.0000,52.8896
T40ID50R0_00026,T40ID50,R0,0.0065,0.1092,0.0000,52.8493
T40ID50R0_00027,T40ID50,R0,0.0063,0.1071,0.0000,52.8486
T40ID50R0_00028,T40ID50,R0,0.0104,0.1461,0.0000,52.8884
T40ID50R0_00029,T40ID50,R0,0.0073,0.1175,0.0000,52.8478
T40ID50R0_00030,T40ID50,R0,0.0075,0.1186,0.0000,52.8603
T40ID50R0_00031,T40ID50,R0,0.0104,0.1479,0.0000,52.8846
T40ID50R0_00032,T40ID50,R0,0.0097,0.1404,0.0000,52.8769
T40ID50R0_00033,T40ID50,R0,0.0082,0.1273,0.0000,52.8677
T40ID50R0_00034,T40ID50,R0,0.0096,0.1399,0.0000,52.8826
T40ID50R0_00035,T40ID50,R0,0.0084,0.1282,0.0000,52.8577
T40ID50R0_00036,T40ID50,R0,0.0075,0.1193,0.0000,52.8560
T40ID50R0_00037,T40ID50,R0,0.0078,0.1251,0.0000,52.8615
T40ID50R0_00038,T40ID50,R0,0.0097,0.1404,0.0000,52.8793
T40ID50R0_00039,T40ID50,R0,0.0058,0.0995,0.0000,52.8333
T40ID50R0_00040,T40ID50,R0,0.0093,0.1361,0.0000,52.8748
T40ID50R0_00041,T40ID50,R0,0.0074,0.1199,0.0000,52.8547
T40ID50R0_00042,T40ID50,R0,0.0097,0.1429,0.0000,52.8837
T40ID50R0_00043,T40ID50,R0,0.0055,0.0955,0.0000,52.8333
T40ID50R0_00044,T40ID50,R0,0.0059,0.1001,0.0000,52.8348
T40ID50R0_00045,T40ID50,R0,0.0088,0.1337,0.0000,52.8745
T40ID50R0_00046,T40ID50,R0,0.0076,0.1211,0.0000,52.8640
T40ID50R0_00047,T40ID50,R0,0.0088,0.1308,0.0000,52.8680
T40ID50R0_00048,T40ID50,R0,0.0069,0.1139,0.0000,52.8515
T40ID50R0_00049,T40ID50,R0,0.0085,0.1285,0.0000,52.8647
T40ID50R0_00050,T40ID50,R0,0.0067,0.1117,0.0000,52.8467
T40ID50R0_00051,T40ID50,R0,0.0088,0.1337,0.0000,52.8684
T40ID50R0_00052,T40ID50,R0,0.0082,0.1267,0.0000,52.8629
T40ID50R0_00053,T40ID50,R0,0.0099,0.1428,0.0000,52.8818
T40ID50R0_00054,T40ID50,R0,0.0082,0.1282,0.0000,52.8693
T40ID50R0_00055,T40ID50,R0,0.0090,0.1363,0.0000,52.8794
T40ID50R0_00056,T40ID50,R0,0.0122,0.1657,0.0000,52.9000
T40ID50R0_00057,T40ID50,R0,0.0079,0.1222,0.0000,52.8611
T40ID50R0_00058,T40ID50,R0,0.0101,0.1448,0.0000,52.8866
T40ID50R0_00059,T40ID50,R0,0.0088,0.1332,0.0000,52.8633
T40ID50R0_00060,T40ID50,R0,0.0073,0.1169,0.0000,52.8543
T40ID50R0_00061,T40ID50,R0,0.0095,0.1387,0.0000,52.8776
T40ID50R0_00062,T40ID50,R0,0.0078,0.1230,0.0000,52.8623
T40ID50R0_00063,T40ID50,R0,0.0071,0.1149,0.0000,52.8509
T40ID50R0_00064,T40ID50,R0,0.0089,0.1359,0.0000,52.8650
T40ID50R0_00065,T40ID50,R0,0.0079,0.1218,0.0000,52.8630
T40ID50R0_00066,T40ID50,R0,0.0102,0.1463,0.0000,52.8799
T40ID50R0_00067,T40ID50,R0,0.0093,0.1375,0.0000,52.8770
T40ID50R0_00068,T40ID50,R0,0.0093,0.1399,0.0000,52.8770
T40ID50R0_00069,T40ID50,R0,0.0079,0.1244,0.0000,52.8623
T40ID50R0_00070,T40ID50,R0,0.0071,0.1156,0.0000,52.8605
T40ID50R0_00071,T40ID50,R0,0.0092,0.1376,0.0000,52.8813
T40ID50R0_00072,T40ID50,R0,0.0075,0.1187,0.0000,52.8642
T40ID50R0_00073,T40ID50,R0,0.0086,0.1309,0.0000,52.8570
T40ID50R0_00074,T40ID50,R0,0.0081,0.1250,0.0000,52.8557
T40ID50R0_00075,T40ID50,R0,0.0100,0.1436,0.0000,52.8791
T40ID50R0_00076,T40ID50,R0,0.0074,0.1176,0.0000,52.8592
T40ID50R0_00077,T40ID50,R0,0.0101,0.1461,0.0000,52.8864
T40ID50R0_00078,T40ID50,R0,0.0074,0.1175,0.0000,52.8595
T40ID50R0_00079,T40ID50,R0,0.0099,0.1439,0.0000,52.8812
T40ID50R0_00080,T40ID50,R0,0.0085,0.1315,0.0000,52.8648
T40ID50R0_00081,T40ID50,R0,0.0093,0.1363,0.0000,52.8746
T40ID50R0_00082,T40ID50,R0,0.0099,0.1436,0.0000,52.8771
T40ID50R0_00083,T40ID50,R0,0.0098,0.1416,0.0000,52.8858
T40ID50R0_00084,T40ID50,R0,0.0110,0.1517,0.0000,52.8875
T40ID50R0_00085,T40ID50,R0,0.0089,0.1333,0.0000,52.8678
T40ID50R0_00086,T40ID50,R0,0.0096,0.1410,0.0000,52.8786
T40ID50R0_00087,T40ID50,R0,0.0072,0.1161,0.0000,52.8554
T40ID50R0_00088,T40ID50,R0,0.0075,0.1179,0.0000,52.8505
T40ID50R0_00089,T40ID50,R0,0.0076,0.1206,0.0000,52.8558
T40ID50R0_00090,T40ID50,R0,0.0082,0.1274,0.0000,52.8614
T40ID50R0_00091,T40ID50,R0,0.0086,0.1326,0.0000,52.8643
T40ID50R0_00092,T40ID50,R0,0.0088,0.1335,0.0000,52.8647
T40ID50R0_00093,T40ID50,R0,0.0086,0.1314,0.0000,52.8626
T40ID50R0_00094,T40ID50,R0,0.0080,0.1234,0.0000,52.8621
T40ID50R0_00095,T40ID50,R0,0.0082,0.1269,0.0000,52.8603
T40ID50R0_00096,T40ID50,R0,0.0064,0.1080,0.0000,52.8486
T40ID50R0_00097,T40ID50,R0,0.0072,0.1159,0.0000,52.8507
T40ID50R0_00098,T40ID50,R0,0.0095,0.1403,0.0000,52.8736
T40ID50R0_00099,T40ID50,R0,0.0102,0.1467,0.0000,52.8823
T40ID50R0_00100,T40ID50,R0,0.0095,0.1393,0.0000,52.8816
T40ID50R0_00101,T40ID50,R0,0.0097,0.1408,0.0000,52.8739
T40ID50R0_00102,T40ID50,R0,0.0066,0.1077,0.0000,52.8424
T40ID50R0_00103,T40ID50,R0,0.0097,0.1413,0.0000,52.8662
T40ID50R0_00104,T40ID50,R0,0.0098,0.1439,0.0000,52.8794
T40ID50R0_00105,T40ID50,R0,0.0078,0.1217,0.0000,52.8592
T40ID50R0_00106,T40ID50,R0,0.0081,0.1237,0.0000,52.8638
T40ID50R0_00107,T40ID50,R0,0.0091,0.1369,0.0000,52.8737
T40ID50R0_00108,T40ID50,R0,0.0078,0.1217,0.0000,52.8592
T40ID50R0_00109,T40ID50,R0,0.0106,0.1531,0.0000,52.8904
T40ID50R0_00110,T40ID50,R0,0.0093,0.1396,0.0000,52.8801
T40ID50R0_00111,T40ID50,R0,0.0109,0.1540,0.0000,52.8945
T40ID50R0_00112,T40ID50,R0,0.0091,0.1355,0.0000,52.8689
T40ID50R0_00113,T40ID50,R0,0.0095,0.1399,0.0000,52.8801
T40ID50R0_00114,T40ID50,R0,0.0077,0.1236,0.0000,52.8545
T40ID50R0_00115,T40ID50,R0,0.0083,0.1281,0.0000,52.8655
T40ID50R0_00116,T40ID50,R0,0.0090,0.1328,0.0000,52.8698
T40ID50R0_00117,T40ID50,R0,0.0078,0.1234,0.0000,52.8564
T40ID50R0_00118,T40ID50,R0,0.0074,0.1183,0.0000,52.8547
T40ID50R0_00119,T40ID50,R0,0.0113,0.1570,0.0000,52.8935
T40ID50R0_00120,T40ID50,R0,0.0087,0.1341,0.0000,52.8685
T40ID50R0_00121,T40ID50,R0,0.0108,0.1518,0.0000,52.8894
T40ID50R0_00122,T40ID50,R0,0.0097,0.1435,0.0000,52.8831
T40ID50R0_00123,T40ID50,R0,0.0081,0.1258,0.0000,52.8657
T40ID50R0_00124,T40ID50,R0,0.0066,0.1110,0.0000,52.8459
T40ID50R0_00125,T40ID50,R0,0.0099,0.1448,0.0000,52.8803
T40ID50R0_00126,T40ID50,R0,0.0075,0.1234,0.0000,52.8596
T40ID50R0_00127,T40ID50,R0,0.0088,0.1338,0.0000,52.8691
T40ID50R0_00128,T40ID50,R0,0.0077,0.1217,0.0000,52.8602
T40ID50R0_00129,T40ID50,R0,0.0074,0.1178,0.0000,52.8488
T40ID50R0_00130,T40ID50,R0,0.0071,0.1158,0.0000,52.8501
T40ID50R0_00131,T40ID50,R0,0.0065,0.1070,0.0000,52.8457
T40ID50R0_00132,T40ID50,R0,0.0100,0.1433,0.0000,52.8792
T40ID50R0_00133,T40ID50,R0,0.0115,0.1587,0.0000,52.8914
T40ID50R0_00134,T40ID50,R0,0.0099,0.1434,0.0000,52.8860
T40ID50R0_00135,T40ID50,R0,0.0080,0.1257,0.0000,52.8655
T40ID50R0_00136,T40ID50,R0,0.0090,0.1347,0.0000,52.8757
T40ID50R0_00137,T40ID50,R0,0.0115,0.1593,0.0000,52.8961
T40ID50R0_00138,T40ID50,R0,0.0074,0.1190,0.0000,52.8522
T40ID50R0_00139,T40ID50,R0,0.0113,0.1577,0.0000,52.8956
T40ID50R0_00140,T40ID50,R0,0.0088,0.1306,0.0000,52.8671
T40ID50R0_00141,T40ID50,R0,0.0104,0.1495,0.0000,52.8861
T40ID50R0_00142,T40ID50,R0,0.0108,0.1517,0.0000,52.8970
T40ID50R0_00143,T40ID50,R0,0.0066,0.1107,0.0000,52.8488
T40ID50R0_00144,T40ID50,R0,0.0101,0.1444,0.0000,52.8821
T40ID50R0_00145,T40ID50,R0,0.0084,0.1293,0.0000,52.8631
T40ID50R0_00146,T40ID50,R0,0.0088,0.1338,0.0000,52.8704
T40ID50R0_00147,T40ID50,R0,0.0105,0.1489,0.0000,52.8859
T40ID50R0_00148,T40ID50,R0,0.0105,0.1490,0.0000,52.8916
T40ID50R0_00149,T40ID50,R0,0.0104,0.1475,0.0000,52.8912
T40ID50R0_00150,T40ID50,R0,0.0060,0.1025,0.0000,52.8400
T40ID50R0_00151,T40ID50,R0,0.0083,0.1257,0.0000,52.8550
T40ID50R0_00152,T40ID50,R0,0.0076,0.1215,0.0000,52.8649
T40ID50R0_00153,T40ID50,R0,0.0091,0.1364,0.0000,52.8773
T40ID50R0_00154,T40ID50,R0,0.0090,0.1366,0.0000,52.8703
T40ID50R0_00155,T40ID50,R0,0.0113,0.1534,0.0000,52.8919
T40ID50R0_00156,T40ID50,R0,0.0074,0.1183,0.0000,52.8599
T40ID50R0_00157,T40ID50,R0,0.0082,0.1274,0.0000,52.8650
T40ID50R0_00158,T40ID50,R0,0.0085,0.1327,0.0000,52.8647
T40ID50R0_00159,T40ID50,R0,0.0090,0.1339,0.0000,52.8729
T40ID50R0_00160,T40ID50,R0,0.0100,0.1454,0.0000,52.8855
T40ID50R0_00161,T40ID50,R0,0.0075,0.1192,0.0000,52.8608
T40ID50R0_00162,T40ID50,R0,0.0075,0.1187,0.0000,52.8612
T40ID50R0_00163,T40ID50,R0,0.0086,0.1330,0.0000,52.8722
T40ID50R0_00164,T40ID50,R0,0.0102,0.1476,0.0000,52.8875
T40ID50R0_00165,T40ID50,R0,0.0091,0.1348,0.0000,52.8699
T40ID50R0_00166,T40ID50,R0,0.0104,0.1491,0.0000,52.8881
T40ID50R0_00167,T40ID50,R0,0.0084,0.1314,0.0000,52.8612
T40ID50R0_00168,T40ID50,R0,0.0104,0.1488,0.0000,52.8942
T40ID50R0_00169,T40ID50,R0,0.0091,0.1375,0.0000,52.8745
T40ID50R0_00170,T40ID50,R0,0.0086,0.1311,0.0000,52.8704
T40ID50R0_00171,T40ID50,R0,0.0104,0.1478,0.0000,52.8870
T40ID50R0_00172,T40ID50,R0,0.0078,0.1232,0.0000,52.8583
T40ID50R0_00173,T40ID50,R0,0.0111,0.1546,0.0000,52.9017
T40ID50R0_00174,T40ID50,R0,0.0104,0.1484,0.0000,52.8815
T40ID50R0_00175,T40ID50,R0,0.0090,0.1338,0.0000,52.8761
T40ID50R0_00176,T40ID50,R0,0.0097,0.1420,0.0000,52.8820
T40ID50R0_00177,T40ID50,R0,0.0085,0.1318,0.0000,52.8716
T40ID50R0_00178,T40ID50,R0,0.0110,0.1547,0.0000,52.8860
T40ID50R0_00179,T40ID50,R0,0.0103,0.1479,0.0000,52.8903
T40ID50R0_00180,T40ID50,R0,0.0116,0.1581,0.0000,52.8959
T40ID50R0_00181,T40ID50,R0,0.0086,0.1311,0.0000,52.8606
T40ID50R0_00182,T40ID50,R0,0.0075,0.1191,0.0000,52.8593
T40ID50R0_00183,T40ID50,R0,0.0058,0.0985,0.0000,52.8428
T40ID50R0_00184,T40ID50,R0,0.0103,0.1495,0.0000,52.8841
T40ID50R0_00185,T40ID50,R0,0.0078,0.1230,0.0000,52.8591
T40ID50R0_00186,T40ID50,R0,0.0082,0.1265,0.0000,52.8530
T40ID50R0_00187,T40ID50,R0,0.0085,0.1296,0.0000,52.8688
T40ID50R0_00188,T40ID50,R0,0.0082,0.1258,0.0000,52.8637
T40ID50R0_00189,T40ID50,R0,0.0080,0.1239,0.0000,52.8614
T40ID50R0_00190,T40ID50,R0,0.0073,0.1187,0.0000,52.8649
T40ID50R0_00191,T40ID50,R0,0.0083,0.1267,0.0000,52.8674
